survey_year,awardee_id,vaccine_type_code,vaccine_type,vaccine_patient_type,doses_ordered,doses_wasted,reported_loss_pct,calculated_loss_pct,reported_minus_calculated_pct,included_in_standard_analysis,synthetic_data_notice
2024,SYN-AWD-056,mmr,MMR,All publicly funded doses,7078,406,5.963,5.736,0.226,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,pcv,PCV,All publicly funded doses,9338,298,3.281,3.191,0.09,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,ppv23,PPSV23,All publicly funded doses,1221,83,6.72,6.798,-0.078,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,polio,Polio,All publicly funded doses,5268,116,2.51,2.202,0.308,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,rota,Rotavirus,All publicly funded doses,4163,201,4.497,4.828,-0.331,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,td,Td,All publicly funded doses,840,64,7.773,7.619,0.154,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,tdap,Tdap,All publicly funded doses,6349,152,2.292,2.394,-0.102,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,varicella,Varicella,All publicly funded doses,5963,170,2.707,2.851,-0.144,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,mmrv,MMRV,All publicly funded doses,1486,52,3.599,3.499,0.1,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,menb,MenB,All publicly funded doses,2913,102,3.691,3.502,0.189,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,dengue,Dengue,All publicly funded doses,231,19,8.067,8.225,-0.158,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,2140,66,3.463,3.084,0.379,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,menabcwy,MenABCWY,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,menacwy,MenACWY,All publicly funded doses,5311,66,1.555,1.243,0.312,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,nirsevimab,Nirsevimab,All publicly funded doses,3354,172,4.995,5.128,-0.133,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,mpox,Mpox,All publicly funded doses,186,14,7.513,7.527,-0.014,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,rsv_maternal,RSV Maternal,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,covid,COVID-19,All publicly funded doses,5497,806,14.549,14.663,-0.113,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-056,influenza,Influenza,All publicly funded doses,13246,1148,8.727,8.667,0.06,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dtap,DTaP,All publicly funded doses,3562,125,3.455,3.509,-0.054,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dtap_ipv,DTaP-IPV,All publicly funded doses,1248,38,3.036,3.045,-0.009,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,1501,36,2.505,2.398,0.106,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,778,26,3.467,3.342,0.125,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,hepa_pediatric,HepA Pediatric,All publicly funded doses,3327,82,2.557,2.465,0.092,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,hepa_hepb,HepA-HepB,All publicly funded doses,362,23,6.59,6.354,0.236,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,hepb_pediatric,HepB Pediatric,All publicly funded doses,3861,104,2.805,2.694,0.111,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,hib,Hib,All publicly funded doses,3039,79,2.58,2.6,-0.02,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,hpv,HPV,All publicly funded doses,3641,122,2.977,3.351,-0.374,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,mmr,MMR,All publicly funded doses,3703,128,3.42,3.457,-0.036,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,pcv,PCV,All publicly funded doses,3513,81,2.208,2.306,-0.098,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,ppv23,PPSV23,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,polio,Polio,All publicly funded doses,3086,99,,3.208,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,rota,Rotavirus,All publicly funded doses,2631,96,3.366,3.649,-0.283,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,td,Td,All publicly funded doses,357,11,3.008,3.081,-0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,tdap,Tdap,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,varicella,Varicella,All publicly funded doses,2832,77,2.847,2.719,0.129,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,mmrv,MMRV,All publicly funded doses,728,33,4.265,4.533,-0.268,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,menb,MenB,All publicly funded doses,1786,73,4.055,4.087,-0.032,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dengue,Dengue,All publicly funded doses,144,16,11.132,11.111,0.021,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,816,19,2.416,2.328,0.088,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,menabcwy,MenABCWY,All publicly funded doses,323,6,2.167,1.858,0.31,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,menacwy,MenACWY,All publicly funded doses,3200,158,4.76,4.938,-0.178,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,nirsevimab,Nirsevimab,All publicly funded doses,1820,116,6.673,6.374,0.299,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,rsv_maternal,RSV Maternal,All publicly funded doses,705,30,4.493,4.255,0.238,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,covid,COVID-19,All publicly funded doses,3242,285,8.899,8.791,0.108,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-057,influenza,Influenza,All publicly funded doses,6580,1183,17.745,17.979,-0.234,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dtap,DTaP,All publicly funded doses,1607,36,2.305,2.24,0.064,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dtap_ipv,DTaP-IPV,All publicly funded doses,482,12,2.237,2.49,-0.252,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,681,22,3.366,3.231,0.135,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,270,8,3.036,2.963,0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,hepa_pediatric,HepA Pediatric,All publicly funded doses,1191,47,3.801,3.946,-0.145,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,hepa_hepb,HepA-HepB,All publicly funded doses,123,4,3.137,3.252,-0.115,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,hepb_pediatric,HepB Pediatric,All publicly funded doses,1248,38,3.137,3.045,0.092,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,hib,Hib,All publicly funded doses,1513,48,2.944,3.173,-0.229,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,hpv,HPV,All publicly funded doses,1742,35,2.258,2.009,0.248,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,mmr,MMR,All publicly funded doses,1502,47,3.188,3.129,0.059,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,pcv,PCV,All publicly funded doses,1886,96,5.093,5.09,0.003,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,ppv23,PPSV23,All publicly funded doses,221,9,4.052,4.072,-0.021,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,polio,Polio,All publicly funded doses,1151,35,3.413,3.041,0.372,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,rota,Rotavirus,All publicly funded doses,927,32,3.633,3.452,0.181,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,td,Td,All publicly funded doses,186,15,7.99,8.065,-0.074,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,tdap,Tdap,All publicly funded doses,1375,32,2.185,2.327,-0.143,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,varicella,Varicella,All publicly funded doses,1213,24,2.221,1.979,0.243,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,mmrv,MMRV,All publicly funded doses,358,15,,4.19,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,menb,MenB,All publicly funded doses,790,30,3.484,3.797,-0.313,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dengue,Dengue,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,332,20,5.914,6.024,-0.11,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,menabcwy,MenABCWY,All publicly funded doses,120,5,4.114,4.167,-0.053,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,menacwy,MenACWY,All publicly funded doses,1218,56,4.415,4.598,-0.183,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,nirsevimab,Nirsevimab,All publicly funded doses,623,29,4.905,4.655,0.251,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,rsv_maternal,RSV Maternal,All publicly funded doses,351,19,5.365,5.413,-0.048,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,covid,COVID-19,All publicly funded doses,1653,169,9.743,10.224,-0.48,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-058,influenza,Influenza,All publicly funded doses,2378,272,11.306,11.438,-0.132,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dtap,DTaP,VFC pediatric doses only,1578,31,1.9,1.965,-0.064,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dtap_ipv,DTaP-IPV,VFC pediatric doses only,465,8,1.7,1.72,-0.02,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,656,15,2.356,2.287,0.07,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,265,9,3.565,3.396,0.168,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,865,26,2.843,3.006,-0.163,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,hepa_hepb,HepA-HepB,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,1144,34,2.945,2.972,-0.027,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,hib,Hib,VFC pediatric doses only,915,17,,1.858,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,hpv,HPV,VFC pediatric doses only,1291,34,2.288,2.634,-0.346,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,mmr,MMR,VFC pediatric doses only,1143,39,3.521,3.412,0.109,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,pcv,PCV,VFC pediatric doses only,1321,78,6.047,5.905,0.143,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,ppv23,PPSV23,VFC pediatric doses only,187,4,2.313,2.139,0.174,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,polio,Polio,VFC pediatric doses only,1020,12,1.213,1.176,0.037,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,rota,Rotavirus,VFC pediatric doses only,829,17,1.989,2.051,-0.062,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,td,Td,VFC pediatric doses only,161,5,3.12,3.106,0.014,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,tdap,Tdap,VFC pediatric doses only,1423,30,2.136,2.108,0.027,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,varicella,Varicella,VFC pediatric doses only,1142,30,2.579,2.627,-0.048,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,mmrv,MMRV,VFC pediatric doses only,249,10,3.768,4.016,-0.248,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,menb,MenB,VFC pediatric doses only,465,7,1.321,1.505,-0.185,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dengue,Dengue,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,427,24,5.541,5.621,-0.08,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,menabcwy,MenABCWY,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,menacwy,MenACWY,VFC pediatric doses only,1287,69,5.33,5.361,-0.031,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,nirsevimab,Nirsevimab,VFC pediatric doses only,445,28,6.146,6.292,-0.147,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,mpox,Mpox,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,rsv_maternal,RSV Maternal,VFC pediatric doses only,281,11,3.857,3.915,-0.058,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,covid,COVID-19,VFC pediatric doses only,1021,81,7.854,7.933,-0.079,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-059,influenza,Influenza,VFC pediatric doses only,2248,140,,6.228,,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dtap,DTaP,VFC pediatric doses only,952,21,2.128,2.206,-0.078,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dtap_ipv,DTaP-IPV,VFC pediatric doses only,297,8,2.34,2.694,-0.354,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,326,15,4.601,4.601,-0.0,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,178,4,2.285,2.247,0.038,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,1034,32,2.659,3.095,-0.436,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,hepa_hepb,HepA-HepB,VFC pediatric doses only,112,7,6.243,6.25,-0.007,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,1138,17,1.912,1.494,0.418,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,hib,Hib,VFC pediatric doses only,772,43,5.67,5.57,0.1,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,hpv,HPV,VFC pediatric doses only,1068,24,2.324,2.247,0.077,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,mmr,MMR,VFC pediatric doses only,847,37,4.359,4.368,-0.009,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,pcv,PCV,VFC pediatric doses only,1079,76,6.946,7.044,-0.098,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,ppv23,PPSV23,VFC pediatric doses only,118,1,0.977,0.847,0.129,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,polio,Polio,VFC pediatric doses only,680,13,1.871,1.912,-0.041,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,rota,Rotavirus,VFC pediatric doses only,602,13,2.086,2.159,-0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,td,Td,VFC pediatric doses only,96,9,9.231,9.375,-0.144,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,tdap,Tdap,VFC pediatric doses only,822,25,3.216,3.041,0.175,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,varicella,Varicella,VFC pediatric doses only,825,29,3.604,3.515,0.089,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,mmrv,MMRV,VFC pediatric doses only,179,6,3.178,3.352,-0.174,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,menb,MenB,VFC pediatric doses only,418,9,1.974,2.153,-0.179,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dengue,Dengue,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,184,6,3.276,3.261,0.015,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,menabcwy,MenABCWY,VFC pediatric doses only,83,6,7.215,7.229,-0.014,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,menacwy,MenACWY,VFC pediatric doses only,977,24,2.209,2.456,-0.248,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,nirsevimab,Nirsevimab,VFC pediatric doses only,455,29,6.185,6.374,-0.188,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,mpox,Mpox,VFC pediatric doses only,18,2,11.151,11.111,0.039,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,rsv_maternal,RSV Maternal,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,covid,COVID-19,VFC pediatric doses only,621,55,8.555,8.857,-0.301,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-060,influenza,Influenza,VFC pediatric doses only,1468,191,13.071,13.011,0.061,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,dtap,DTaP,VFC pediatric doses only,3165,85,2.787,2.686,0.101,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,dtap_ipv,DTaP-IPV,VFC pediatric doses only,1038,32,3.093,3.083,0.01,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,1482,46,2.823,3.104,-0.281,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,462,17,3.856,3.68,0.176,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,2083,92,4.714,4.417,0.297,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-061,hepa_hepb,HepA-HepB,VFC pediatric doses only,296,12,3.889,4.054,-0.165,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
